项目名称,项目URL,提交ID,提交者,提交时间,提交信息,提交链接
cfenollosa/os-tutorial,https://github.com/cfenollosa/os-tutorial,9682113,Carlos Fenollosa,2014-10-20T21:21:20Z,lesson 14,https://github.com/cfenollosa/os-tutorial/commit/968211392d613c12e68baa69321e8be32f487005
cfenollosa/os-tutorial,https://github.com/cfenollosa/os-tutorial,4299cf9,Carlos Fenollosa,2014-10-20T21:14:33Z,lesson 14,https://github.com/cfenollosa/os-tutorial/commit/4299cf991bde50d525fb8487ad5c3b5b064b79e6
cfenollosa/os-tutorial,https://github.com/cfenollosa/os-tutorial,d5d1a88,Carlos Fenollosa,2014-10-20T21:13:57Z,lesson 14,https://github.com/cfenollosa/os-tutorial/commit/d5d1a88caecc2bf3b8944e5d4874d33d0f33ea49
cfenollosa/os-tutorial,https://github.com/cfenollosa/os-tutorial,9a8a1f6,Carlos Fenollosa,2014-10-20T18:07:51Z,skeleton for lesson 14,https://github.com/cfenollosa/os-tutorial/commit/9a8a1f6c76d5579212162bdf6aefe29c7db50c76
cfenollosa/os-tutorial,https://github.com/cfenollosa/os-tutorial,f1fa21a,Carlos Fenollosa,2014-10-20T18:07:23Z,skeleton for lesson 14,https://github.com/cfenollosa/os-tutorial/commit/f1fa21aa63370223bab768370cbac3e566b92907
cfenollosa/os-tutorial,https://github.com/cfenollosa/os-tutorial,9ebbabe,Carlos Fenollosa,2014-10-20T18:07:03Z,skeleton for lesson 14,https://github.com/cfenollosa/os-tutorial/commit/9ebbabef39cc622a2dd813557bf57ff8def80db6
cfenollosa/os-tutorial,https://github.com/cfenollosa/os-tutorial,18c8989,Carlos Fenollosa,2014-10-16T09:35:20Z,lesson 13 comments,https://github.com/cfenollosa/os-tutorial/commit/18c8989d333cc5c3b7f0d67e582e84335780faa3
cfenollosa/os-tutorial,https://github.com/cfenollosa/os-tutorial,4121d2f,Carlos Fenollosa,2014-10-15T17:03:32Z,"lesson 13, first kernel",https://github.com/cfenollosa/os-tutorial/commit/4121d2f266f53bc0a57b62cbdd2a589b81317e30
cfenollosa/os-tutorial,https://github.com/cfenollosa/os-tutorial,403ef8e,Carlos Fenollosa,2014-10-15T17:02:48Z,"lesson 13, first kernel",https://github.com/cfenollosa/os-tutorial/commit/403ef8e4ec4f4e50e206f9699e1d830ac6f38da5
cfenollosa/os-tutorial,https://github.com/cfenollosa/os-tutorial,2f1378d,Carlos Fenollosa,2014-10-15T17:00:21Z,"lesson 13, first kernel",https://github.com/cfenollosa/os-tutorial/commit/2f1378d7a33a97d040e02ac749e9353481a2a3a4
cfenollosa/os-tutorial,https://github.com/cfenollosa/os-tutorial,14f51e8,Carlos Fenollosa,2014-10-15T10:23:33Z,updated lesson 12 README,https://github.com/cfenollosa/os-tutorial/commit/14f51e8246b3e7fc6b824ae743986b39c9397e8e
cfenollosa/os-tutorial,https://github.com/cfenollosa/os-tutorial,0fc3af3,Carlos Fenollosa,2014-10-15T10:21:46Z,lesson 12,https://github.com/cfenollosa/os-tutorial/commit/0fc3af3f220e60e67aceb6c4739ab0f0cbfab79c
cfenollosa/os-tutorial,https://github.com/cfenollosa/os-tutorial,dec0890,Carlos Fenollosa,2014-10-15T09:46:44Z,lesson 12,https://github.com/cfenollosa/os-tutorial/commit/dec0890a90032fb5f8d557c1a78345b62e363574
cfenollosa/os-tutorial,https://github.com/cfenollosa/os-tutorial,32355db,Carlos Fenollosa,2014-10-15T09:19:16Z,"lesson 11, cross-compiler",https://github.com/cfenollosa/os-tutorial/commit/32355dbc285f67e717abd70cbf78ba256a894904
cfenollosa/os-tutorial,https://github.com/cfenollosa/os-tutorial,b999930,Carlos Fenollosa,2014-10-09T09:42:38Z,"lessons 8, 9, 10, entering 32-bit mode",https://github.com/cfenollosa/os-tutorial/commit/b9999306a523371512e64b5effaa60e57f8005d9
cfenollosa/os-tutorial,https://github.com/cfenollosa/os-tutorial,adc8463,Carlos Fenollosa,2014-10-09T09:41:23Z,"lessons 8, 9, 10, entering 32-bit mode",https://github.com/cfenollosa/os-tutorial/commit/adc84633832d6645618ae57225349a0f090b62cc
cfenollosa/os-tutorial,https://github.com/cfenollosa/os-tutorial,f6e7180,Carlos Fenollosa,2014-10-09T09:40:08Z,"lessons 8, 9, 10, entering 32-bit mode",https://github.com/cfenollosa/os-tutorial/commit/f6e71806d5c21c86683488aae153e04aa7354aee
cfenollosa/os-tutorial,https://github.com/cfenollosa/os-tutorial,96e6568,Carlos Fenollosa,2014-10-09T09:39:10Z,"lessons 8, 9, 10, entering 32-bit mode",https://github.com/cfenollosa/os-tutorial/commit/96e6568d41a091e4042db94481d17566bf6e49fc
