项目名称,项目URL,提交ID,提交者,提交时间,提交信息,提交链接
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,0d79c44,Benjamin DELPY,2017-08-13T15:27:10Z,crypto::extract now supports CAPI & BCrypt (RSA/AES/DES/3DES/DESX/RC4/RC2...),https://github.com/gentilkiwi/mimikatz/commit/0d79c441deeae7bbec166909ccb709a79a532544
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,2af0600,Benjamin DELPY,2017-08-01T02:45:47Z,"[new] crypto::extract, to try to extract MS CAPI keys from RSA/AES provider [fix] internal process module (NtQuerySystemInformation)",https://github.com/gentilkiwi/mimikatz/commit/2af06006f7003e668adb8bc1bb7afdbf3c8166a0
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,432276f,Benjamin DELPY,2017-07-19T23:33:50Z,"mimikatz as a DLL, DLL delay loading for bcrypt/ncrypt, some crypto stuff...",https://github.com/gentilkiwi/mimikatz/commit/432276f23d7d2af12597e7847e268b751cc89dc5
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,106ca7f,Benjamin DELPY,2017-06-28T23:01:43Z,Yara rule update to support recent mimikatz version (and logicaly Petya mimikatz module too),https://github.com/gentilkiwi/mimikatz/commit/106ca7f7b44b13b0c4793b1982a79fdbd0a8a07f
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,083e528,Benjamin DELPY,2017-06-18T16:45:55Z,Few code lines added... [fix] mimikatz sekurlsa::* for Windows 2003 older versions. [new] mimikatz version try to detect Credential Guard and display files version with arg.,https://github.com/gentilkiwi/mimikatz/commit/083e528b69285d19f26f1a1411d8c0a73527c865
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,9cd6a49,Benjamin DELPY,2017-06-07T22:48:55Z,[new] lsadump::changentlm to *change* user password/hash to another password/hash,https://github.com/gentilkiwi/mimikatz/commit/9cd6a49e4cb2aaa82ce06404b12cab307de6ca02
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,87aeb8f,Benjamin DELPY,2017-06-07T00:37:32Z," Some new LSA stuff [enhancement] lsadump::lsa /inject new injected code to get password history (if any) [new] lsadump::setnetlm (thanks to Vincent LE TOUX idea !), to set an arbitrary NTLM hash to an user [new] net::share to enumerate remote share on a server [new] net::serverinfo to grab remote server informations",https://github.com/gentilkiwi/mimikatz/commit/87aeb8fe2f4fc2a63c8b5b4474aabe40956c2086
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,22eaf29,Benjamin DELPY,2017-05-08T20:12:31Z,"[new] mimilib now supports DHCP Callout, DNS Plugin, Coffee",https://github.com/gentilkiwi/mimikatz/commit/22eaf29e75a0da2628991d7efdaf68563ce0b340
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,4c70f14,Benjamin DELPY,2017-04-09T21:36:29Z,[new] support for Windows 10 RS2 - 1707,https://github.com/gentilkiwi/mimikatz/commit/4c70f1447ef0e9732727d6248be750d6a391d569
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,968dc29,Benjamin DELPY,2017-03-29T21:57:24Z,Token & code enhancements,https://github.com/gentilkiwi/mimikatz/commit/968dc29529a202a0d0b197743a03e2d7ab60ba23
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,f0bfb0d,Benjamin DELPY,2017-03-28T01:22:57Z,"[enhancement] token: less listed (NtCompareTokens), more details in whoami",https://github.com/gentilkiwi/mimikatz/commit/f0bfb0da31535b5b0b37addbfe0ef9ae733970ff
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,b0be118,Benjamin DELPY,2017-03-26T00:35:32Z,One PowerShell fix and better service/token functions [fix #83] mimikatz - No ExitProcess when using DLL (for PowerShell) [new] mimikatz - service::+ & service::- to install/uninstall [enhancement] token::elevate & token::run,https://github.com/gentilkiwi/mimikatz/commit/b0be118bc5918090fd060a24c2db172abfa13198
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,1722002,Benjamin DELPY,2017-03-20T02:37:36Z,[change] ts:: now uses only winsta API (instead of mix of wts32api and winsta) [new] rpc::connect support /null NTLM session for protseq ncacn_ip_tcp,https://github.com/gentilkiwi/mimikatz/commit/172200295688ccbb76c44c6db0b3b47d39dd0d4d
